sequence,temp_c,humidity_pct
5272,26.60,51.00
5273,26.50,51.00
5274,26.60,51.10
5275,26.50,51.10
5276,26.60,51.00
5277,26.60,50.90
5278,26.60,50.90
5279,26.60,50.90
5280,26.50,50.80
5281,26.60,50.70
5282,26.50,50.80
5283,26.50,50.70
5284,26.60,50.90
5285,26.50,50.90
5286,26.50,50.90
5287,26.50,50.80
5288,26.50,50.80
5289,26.50,50.90
5290,26.50,51.00
5291,26.50,51.00
5292,26.50,51.10
5293,26.50,51.10
5294,26.50,51.30
5295,26.50,51.30
5296,26.50,51.40
5297,26.50,51.40
5298,26.50,51.40
5299,26.50,51.40
5300,26.50,51.30
5301,26.50,51.20
5302,26.50,51.10
5303,26.50,51.10
5304,26.50,51.00
5305,26.50,51.10
5306,26.50,51.10
5307,26.40,51.30
5308,26.40,51.30
5309,26.50,51.40
5310,26.40,51.40
5311,26.50,51.40
5312,26.50,51.50
5313,26.40,51.50
5314,26.50,51.50
5315,26.50,51.40
5316,26.40,51.50
5317,26.40,51.60
5318,26.40,51.60
5319,26.50,51.50
5320,26.40,51.50
5321,26.40,51.40
5322,26.40,51.30
5323,26.40,51.20
5324,26.40,51.20
5325,26.40,51.20
5326,26.40,51.30
5327,26.40,51.20
5328,26.40,51.20
5329,26.40,51.20
5330,26.40,51.20
5331,26.40,51.10
5332,26.50,51.10
5333,26.40,51.10
5334,26.40,51.20
5335,26.40,51.20
5336,26.40,51.20
5337,26.40,51.20
5338,26.40,51.20
5339,26.40,51.30
5340,26.40,51.20
5341,26.40,51.20
5342,26.40,51.30
5343,26.40,51.40
5344,26.40,51.50
5345,26.40,51.50
5346,26.40,51.50
5347,26.40,51.60
5348,26.40,51.50
5349,26.40,51.40
5350,26.40,51.30
5351,26.40,51.30
5352,26.40,51.30
5353,26.40,51.30
5354,26.40,51.30
5355,26.40,51.20
5356,26.40,51.20
5357,26.40,51.20
5358,26.40,51.20
5359,26.40,51.20
5360,26.40,51.20
5361,26.40,51.20
5362,26.30,51.10
5363,26.30,51.10
5364,26.40,51.20
5365,26.40,51.20
5366,26.40,51.30
5367,26.40,51.30
5368,26.40,51.30
5369,26.30,51.40
5370,26.40,51.60
5371,26.40,51.60
5372,26.30,51.70
5373,26.40,51.80
5374,26.40,51.80
5375,26.40,51.80
5376,26.30,51.80
5377,26.30,51.90
5378,26.30,51.90
5379,26.40,51.80
5380,26.30,51.80
5381,26.40,51.80
5382,26.30,51.90
5383,26.40,51.90
5384,26.40,52.00
5385,26.40,52.00
5386,26.30,52.20
5387,26.40,52.20
5388,26.30,52.20
5389,26.40,52.00
5390,26.40,51.80
5391,26.40,51.80
5392,26.40,51.70
5393,26.40,51.60
5394,26.30,51.70
5395,26.30,51.60
5396,26.30,51.70
5397,26.40,51.80
5398,26.40,51.70
5399,26.40,51.70
5400,26.40,51.80
5401,26.40,51.70
5402,26.40,51.80
5403,26.40,51.70
5404,26.40,51.70
5405,26.40,51.70
5406,26.40,51.80
5407,26.40,51.90
5408,26.30,51.80
5409,26.40,51.80
5410,26.40,51.80
5411,26.40,51.70
5412,26.40,51.70
5413,26.30,51.70
5414,26.30,51.90
5415,26.30,51.90
5416,26.30,51.90
5417,26.30,51.90
5418,26.30,51.90
5419,26.30,51.90
5420,26.30,52.10
5421,26.30,52.20
5422,26.30,52.30
5423,26.30,52.20
5424,26.30,52.20
5425,26.30,52.00
5426,26.30,51.90
5427,26.30,51.90
5428,26.30,51.80
5429,26.30,51.80
5430,26.40,51.70
5431,26.30,51.70
5432,26.30,51.70
5433,26.30,51.70
5434,26.30,51.80
5435,26.30,51.90
5436,26.30,52.00
5437,26.30,52.00
5438,26.30,52.00
5439,26.30,52.10
5440,26.30,52.10
5441,26.30,52.10
5442,26.30,52.20
5443,26.30,52.10
5444,26.30,52.20
5445,26.30,52.20
5446,26.30,52.20
5447,26.30,52.10
5448,26.30,52.10
5449,26.30,52.10
5450,26.30,52.00
5451,26.30,52.00
5452,26.30,52.20
5453,26.30,52.10
5454,26.30,52.20
5455,26.30,52.10
5456,26.30,52.10
5457,26.40,52.10
5458,26.30,52.00
5459,26.40,52.10
5460,26.40,52.20
5461,26.30,52.30
5462,26.40,52.30
5463,26.30,52.20
5464,26.30,52.00
5465,26.30,52.00
5466,26.30,52.00
5467,26.30,52.10
5468,26.30,52.10
5469,26.40,52.20
5470,26.40,52.00
5471,26.40,51.90
5472,26.40,51.90
5473,26.40,52.00
5474,26.40,52.00
5475,26.40,52.20
5476,26.40,52.20
5477,26.40,52.20
5478,26.40,52.00
5479,26.40,51.90
5480,26.40,52.00
5481,26.30,52.00
5482,26.40,52.10
5483,26.40,52.20
5484,26.40,52.40
5485,26.40,52.30
5486,26.40,52.30
5487,26.40,52.30
5488,26.40,52.50
5489,26.40,52.50
5490,26.40,52.50
5491,26.40,52.40
5492,26.40,52.40
5493,26.40,52.50
5494,26.40,52.50
5495,26.40,52.60
5496,26.40,52.50
5497,26.40,52.60
5498,26.40,52.60
5499,26.40,52.60
5500,26.40,52.50
5501,26.40,52.50
5502,26.40,52.50
5503,26.40,52.60
5504,26.40,52.60
5505,26.40,52.70
5506,26.40,52.90
5507,26.40,52.80
5508,26.40,52.80
5509,26.40,52.80
5510,26.40,52.70
5511,26.40,52.60
5512,26.40,52.50
5513,26.50,52.50
5514,26.40,52.50
5515,26.50,52.50
5516,26.40,52.40
5517,26.50,52.50
5518,26.40,52.30
5519,26.50,52.50
5520,26.40,52.40
5521,26.50,52.40
5522,26.40,52.40
5523,26.50,52.40
5524,26.40,52.40
5525,26.50,52.40
5526,26.40,52.40
5527,26.50,52.40
5528,26.40,52.40
5529,26.50,52.40
5530,26.50,52.50
5531,26.50,52.60
5532,26.50,52.50
5533,26.50,52.50
5534,26.50,52.40
5535,26.50,52.30
5536,26.50,52.30
5537,26.50,52.20
5538,26.50,52.30
5539,26.50,52.30
5540,26.50,52.30
5541,26.50,52.20
5542,26.50,52.20
5543,26.40,52.20
5544,26.50,52.30
5545,26.50,52.40
5546,26.40,52.60
5547,26.50,52.70
5548,26.50,52.80
5549,26.50,52.70
5550,26.50,52.70
5551,26.50,52.70
5552,26.50,52.70
5553,26.50,52.90
5554,26.50,52.90
5555,26.50,52.90
5556,26.50,53.00
5557,26.50,52.90
5558,26.50,52.90
5559,26.50,53.00
5560,26.50,53.00
5561,26.50,52.90
5562,26.50,52.90
5563,26.50,52.90
5564,26.50,52.80
5565,26.50,52.80
5566,26.50,52.90
5567,26.50,52.90
5568,26.50,52.90
5569,26.50,52.90
5570,26.50,52.90
5571,26.50,52.90
5572,26.50,52.80
5573,26.50,52.70
5574,26.50,52.60
5575,26.50,52.60
5576,26.50,52.50
5577,26.50,52.50
5578,26.50,52.40
5579,26.50,52.40
5580,26.50,52.40
5581,26.50,52.50
5582,26.50,52.50
5583,26.50,52.50
5584,26.50,52.50
5585,26.50,52.50
5586,26.50,52.50
5587,26.50,52.60
5588,26.50,52.50
5589,26.50,52.50
5590,26.50,52.60
5591,26.50,52.60
5592,26.50,52.60
5593,26.50,52.80
5594,26.50,53.00
5595,26.50,53.10
5596,26.50,53.10
5597,26.50,53.30
5598,26.50,53.30
5599,26.50,53.30
5600,26.50,53.40
5601,26.50,53.30
5602,26.50,53.20
5603,26.50,53.20
5604,26.50,53.20
5605,26.50,53.20
5606,26.50,53.30
5607,26.50,53.50
5608,26.50,53.40
5609,26.50,53.30
5610,26.50,53.30
5611,26.50,53.30
5612,26.50,53.30
5613,26.50,53.20
5614,26.50,53.20
5615,26.50,53.30
5616,26.50,53.20
5617,26.50,53.20
5618,26.50,53.20
5619,26.50,53.20
5620,26.50,53.20
5621,26.50,53.30
5622,26.50,53.40
5623,26.50,53.30
5624,26.50,53.30
5625,26.50,53.30
5626,26.50,53.30
5627,26.60,53.50
5628,26.50,53.40
5629,26.60,53.40
5630,26.50,53.30
5631,26.50,53.40
5632,26.50,53.50
5633,26.60,53.40
5634,26.60,53.40
5635,26.60,53.20
5636,26.50,53.10
5637,26.50,52.90
5638,26.60,52.90
5639,26.50,53.00
5640,26.50,53.10
5641,26.50,53.10
5642,26.60,53.20
5643,26.60,53.20
5644,26.60,53.20
5645,26.60,53.30
5646,26.60,53.40
5647,26.60,53.50
5648,26.50,53.60
5649,26.50,53.60
5650,26.50,53.60
5651,26.60,53.60
5652,26.50,53.50
5653,26.60,53.40
5654,26.60,53.20
5655,26.60,53.00
5656,26.60,53.10
5657,26.50,53.20
5658,26.60,53.20
5659,26.60,53.10
5660,26.60,53.00
5661,26.60,53.00
5662,26.60,52.80
5663,26.60,52.80
5664,26.60,52.80
5665,26.50,52.80
5666,26.60,52.70
5667,26.60,52.80
5668,26.60,52.90
5669,26.60,52.90
5670,26.50,53.00
5671,26.60,52.90
5672,26.50,53.00
5673,26.50,53.10
5674,26.50,53.20
5675,26.50,53.20
5676,26.50,53.20
5677,26.50,53.20
5678,26.60,53.30
5679,26.50,53.20
5680,26.50,53.30
5681,26.50,53.20
5682,26.60,53.20
5683,26.50,53.40
5684,26.50,53.40
5685,26.50,53.40
5686,26.60,53.50
5687,26.50,53.50
5688,26.50,53.60
5689,26.50,53.70
5690,26.50,53.70
5691,26.60,53.80
5692,26.60,53.80
5693,26.60,53.70
5694,26.50,53.80
5695,26.60,53.90
5696,26.60,53.90
5697,26.50,53.90
5698,26.60,53.80
5699,26.60,54.00
5700,26.60,54.00
5701,26.60,54.00
5702,26.50,53.90
5703,26.60,53.80
5704,26.60,53.90
5705,26.60,53.90
5706,26.60,53.90
5707,26.60,54.00
5708,26.60,53.90
5709,26.60,53.90
5710,26.60,53.80
5711,26.60,53.80
5712,26.60,53.80
5713,26.60,53.80
5714,26.60,53.70
5715,26.60,53.80
5716,26.60,53.80
5717,26.60,53.80
5718,26.60,53.70
5719,26.60,53.70
5720,26.60,53.70
5721,26.60,53.80
5722,26.60,53.70
5723,26.60,53.80
5724,26.60,53.80
5725,26.60,53.80
5726,26.60,53.90
5727,26.60,54.00
5728,26.60,54.20
5729,26.60,54.20
5730,26.60,54.40
5731,26.70,54.40
5732,26.60,54.50
5733,26.60,54.60
5734,26.70,54.60
5735,26.70,54.60
5736,26.70,54.60
5737,26.60,54.70
5738,26.70,54.70
5739,26.70,54.80
5740,26.70,54.90
5741,26.70,54.90
5742,26.70,55.00
5743,26.70,55.10
5744,26.70,55.20
5745,26.70,55.20
5746,26.70,55.10
5747,26.70,55.20
5748,26.70,55.20
5749,26.70,55.20
5750,26.70,55.20
5751,26.70,55.40
5752,26.70,55.40
5753,26.70,55.50
5754,26.70,55.50
5755,26.70,55.50
5756,26.70,55.50
5757,26.70,55.50
5758,26.70,55.60
5759,26.70,55.60
5760,26.70,55.60
5761,26.70,55.70
5762,26.70,55.90
5763,26.70,56.00
5764,26.70,56.20
5765,26.70,56.20
5766,26.70,56.30
5767,26.70,56.20
5768,26.70,56.20
5769,26.80,56.20
5770,26.70,56.10
5771,26.80,56.20
5772,26.80,56.20
5773,26.80,56.10
5774,26.80,56.20
5775,26.70,56.30
5776,26.80,56.30
5777,26.80,56.20
5778,26.70,56.20
5779,26.80,56.20
5780,26.80,56.20
5781,26.70,56.20
5782,26.80,56.20
5783,26.80,56.20
5784,26.80,56.20
5785,26.80,56.30
5786,26.80,56.30
5787,26.80,56.40
5788,26.80,56.30
5789,26.80,56.40
5790,26.80,56.40
5791,26.80,56.50
5792,26.70,56.50
5793,26.80,56.50
5794,26.80,56.50
5795,26.80,56.50
5796,26.80,56.60
5797,26.80,56.60
5798,26.80,56.60
5799,26.80,56.60
5800,26.80,56.70
5801,26.80,56.70
5802,26.80,56.70
5803,26.80,56.70
5804,26.80,56.80
5805,26.80,56.70
5806,26.80,56.70
5807,26.80,56.70
5808,26.80,56.70
5809,26.80,56.80
5810,26.80,56.70
5811,26.80,56.70
5812,26.80,56.70
5813,26.80,56.80
5814,26.80,56.80
5815,26.80,56.80
5816,26.80,56.80
5817,26.80,56.80
5818,26.90,56.80
5819,26.90,56.80
5820,26.90,56.70
5821,26.80,56.70
5822,26.90,56.70
5823,26.90,56.70
5824,26.90,56.80
5825,26.90,56.70
5826,26.90,56.80
5827,26.80,56.80
5828,26.90,56.80
5829,26.80,56.80
5830,26.80,56.90
5831,26.90,56.80
5832,26.90,56.80
5833,26.90,56.80
5834,26.90,56.70
5835,26.90,56.70
5836,26.90,56.70
5837,26.90,56.70
5838,26.90,56.60
5839,26.90,56.50
5840,26.90,56.40
5841,26.90,56.40
5842,26.90,56.40
5843,26.90,56.40
5844,26.90,56.50
5845,26.90,56.60
5846,26.90,56.50
5847,26.90,56.50
5848,26.90,56.60
5849,26.90,56.30
5850,26.90,56.30
5851,26.90,56.20
5852,26.90,56.20
5853,26.90,56.20
5854,26.90,56.20
5855,26.90,56.10
5856,26.90,56.10
5857,26.90,56.00
5858,26.90,56.10
5859,26.90,56.20
5860,26.80,56.20
5861,26.90,56.40
5862,26.80,56.50
5863,26.90,56.60
5864,26.90,56.60
5865,26.90,56.50
5866,26.90,56.60
5867,26.90,56.50
5868,26.90,56.40
5869,26.90,56.30
5870,26.80,56.40
5871,26.90,56.30
5872,26.90,56.50
5873,26.80,56.70
5874,26.90,56.60
5875,26.90,56.50
5876,26.90,56.30
5877,26.90,56.30
5878,26.90,56.40
5879,26.90,56.50
5880,26.90,56.50
5881,26.80,56.50
5882,26.80,56.40
5883,26.90,56.30
5884,26.80,56.40
5885,26.90,56.40
5886,26.80,56.40
5887,26.90,56.50
5888,26.80,56.50
5889,26.80,56.30
5890,26.80,56.30
5891,26.90,56.30
5892,26.80,56.50
5893,26.80,56.50
5894,26.90,56.60
5895,26.80,56.60
5896,26.90,56.60
5897,26.80,56.50
5898,26.90,56.50
5899,26.80,56.60
5900,26.90,56.50
5901,26.90,56.50
5902,26.90,56.60
5903,26.90,56.50
5904,26.80,56.50
5905,26.80,56.60
5906,26.80,56.60
5907,26.80,56.50
5908,26.90,56.50
5909,26.90,56.40
5910,26.90,56.20
5911,26.90,56.10
5912,26.90,56.00
5913,26.80,56.00
5914,26.80,56.00
5915,26.90,56.00
5916,26.80,56.20
5917,26.80,56.30
5918,26.80,56.40
5919,26.80,56.40
5920,26.90,56.30
5921,26.90,56.30
5922,26.80,56.30
5923,26.90,56.40
5924,26.80,56.50
5925,26.80,56.60
5926,26.80,56.60
5927,26.80,56.60
5928,26.80,56.70
5929,26.80,56.70
5930,26.80,56.70
5931,26.80,56.70
5932,26.80,56.80
5933,26.80,56.80
5934,26.80,57.00
5935,26.80,56.90
5936,26.80,57.00
5937,26.80,57.10
5938,26.80,57.20
5939,26.90,57.20
5940,26.80,57.30
5941,26.80,57.40
5942,26.90,57.20
5943,26.80,57.30
5944,26.80,57.50
5945,26.80,57.60
5946,26.90,57.60
5947,26.80,57.70
5948,26.90,57.60
5949,26.90,57.60
5950,26.90,57.60
5951,26.90,57.70
5952,26.90,57.60
5953,26.80,57.70
5954,26.80,57.80
5955,26.90,57.70
5956,26.80,57.70
5957,26.90,57.70
5958,26.90,57.60
5959,26.90,57.70
5960,26.90,57.60
5961,26.90,57.60
5962,26.90,57.60
5963,26.90,57.60
5964,26.90,57.60
5965,26.90,57.70
5966,26.90,57.80
5967,26.90,57.80
5968,26.90,58.00
5969,26.90,58.20
5970,26.80,58.40
5971,26.90,58.50
5972,26.90,58.50
5973,26.90,58.40
5974,26.90,58.30
5975,26.90,58.20
5976,26.90,58.20
5977,26.90,58.20
5978,26.90,58.20
5979,26.90,58.20
5980,26.90,58.20
5981,26.90,58.20
5982,26.90,58.20
5983,26.90,58.20
5984,26.90,58.20
5985,26.90,58.10
5986,26.90,58.20
5987,26.90,58.20
5988,26.90,58.30
5989,26.90,58.30
5990,26.90,58.30
5991,26.90,58.40
5992,26.90,58.40
5993,26.90,58.40
5994,26.90,58.40
5995,26.90,58.40
5996,26.90,58.50
5997,26.90,58.50
5998,26.90,58.60
5999,26.90,58.70
6000,26.90,58.70
6001,26.90,58.70
6002,26.90,58.80
6003,26.90,58.70
6004,26.90,58.80
6005,26.90,58.70
6006,26.90,58.80
6007,27.00,58.80
6008,26.90,58.80
6009,26.90,58.70
6010,26.90,58.70
6011,26.90,58.70
6012,26.90,58.80
6013,26.90,58.80
6014,26.90,58.80
6015,26.90,58.80
6016,26.90,58.80
6017,26.90,58.90
6018,26.90,58.80
6019,26.90,58.90
6020,26.90,58.80
6021,26.90,58.80
6022,26.90,58.80
6023,26.90,58.80
6024,26.90,58.80
6025,26.90,58.90
6026,27.00,58.90
6027,27.00,58.90
6028,27.00,58.80
6029,27.00,59.00
6030,27.00,59.00
6031,26.90,58.90
6032,27.00,58.80
6033,26.90,58.80
6034,27.00,58.80
6035,26.90,58.80
6036,26.90,58.80
6037,27.00,58.80
6038,27.00,58.80
6039,26.90,58.90
6040,26.90,58.90
6041,26.90,58.90
6042,27.00,58.80
6043,27.00,58.80
6044,27.00,58.80
6045,26.90,58.80
6046,26.90,58.90
6047,27.00,58.90
6048,26.90,58.90
6049,27.00,58.90
6050,26.90,59.00
6051,27.00,59.00
6052,27.00,58.90
6053,26.90,58.90
6054,26.90,59.00
6055,26.90,58.90
6056,27.00,58.90
6057,26.90,58.70
6058,26.90,58.50
6059,26.90,58.40
6060,26.90,58.30
6061,26.90,58.20
6062,26.90,58.10
6063,27.00,58.10
6064,27.00,58.10
6065,27.00,58.10
6066,26.90,58.10
6067,26.90,58.30
6068,26.90,58.30
6069,26.90,58.30
6070,26.90,58.40
6071,26.90,58.40
6072,27.00,58.40
6073,26.90,58.30
6074,26.90,58.40
6075,26.90,58.50
6076,27.00,58.60
6077,26.90,58.50
6078,26.90,58.40
6079,26.90,58.50
6080,26.90,58.50
6081,27.00,58.50
6082,26.90,58.50
6083,26.90,58.60
6084,26.90,58.60
6085,26.90,58.60
6086,27.00,58.60
6087,26.90,58.80
6088,27.00,58.70
6089,26.90,58.70
6090,26.90,58.60
6091,27.00,58.40
6092,26.90,58.50
6093,26.90,58.50
6094,27.00,58.60
6095,26.90,58.60
6096,27.00,58.60
6097,27.00,58.60
6098,26.90,58.70
6099,26.90,58.80
6100,26.90,58.80
6101,27.00,58.70
6102,27.00,58.60
6103,26.90,58.50
6104,26.90,58.30
6105,26.90,58.30
6106,26.90,58.10
6107,26.90,58.20
6108,26.90,58.10
6109,26.90,58.00
6110,26.90,58.00
6111,26.90,58.00
6112,26.90,58.10
6113,26.90,58.00
6114,26.90,57.80
6115,27.00,57.80
6116,26.90,57.70
6117,26.90,57.60
6118,26.90,57.70
6119,27.00,57.80
6120,26.90,58.00
6121,26.90,57.90
6122,26.90,57.90
6123,26.90,58.00
6124,26.90,58.00
6125,26.90,58.10
6126,26.90,58.10
6127,26.90,58.20
6128,26.90,58.20
6129,26.90,58.20
6130,26.90,58.30
6131,26.90,58.40
6132,26.90,58.40
6133,26.90,58.40
6134,26.90,58.20
6135,26.90,58.10
6136,26.90,58.00
6137,26.90,58.00
6138,26.90,58.20
6139,26.90,58.30
6140,26.90,58.40
6141,26.90,58.30
6142,26.90,58.40
6143,26.90,58.40
6144,26.90,58.50
6145,26.90,58.60
6146,26.90,58.60
6147,26.90,58.60
6148,26.90,58.50
6149,26.90,58.50
6150,26.90,58.30
6151,26.90,58.40
6152,26.90,58.30
6153,26.90,58.30
6154,26.90,58.00
6155,26.90,58.00
6156,26.90,58.10
6157,26.90,58.20
6158,26.90,58.20
6159,26.90,58.30
6160,26.90,58.30
6161,26.90,58.30
6162,26.90,58.30
6163,26.90,58.30
6164,26.90,58.20
6165,26.90,58.30
6166,26.90,58.20
6167,26.90,58.20
6168,26.90,58.20
6169,26.90,58.30
6170,26.90,58.20
6171,26.90,58.20
6172,26.90,58.30
6173,26.90,58.30
6174,26.90,58.20
6175,26.90,58.30
6176,26.90,58.20
6177,26.90,58.10
6178,27.00,57.90
6179,26.90,57.90
6180,26.90,57.70
6181,26.90,57.60
6182,26.90,57.50
6183,26.90,57.40
6184,26.90,57.50
6185,27.00,57.40
6186,26.90,57.40
6187,26.90,57.40
6188,26.90,57.30
6189,26.90,57.50
6190,26.90,57.50
6191,27.00,57.60
6192,27.00,57.50
6193,27.00,57.50
6194,27.00,57.40
6195,27.00,57.30
6196,27.00,57.40
6197,26.90,57.20
6198,27.00,57.10
6199,27.00,57.00
6200,27.00,56.80
6201,26.90,56.80
6202,27.00,56.70
6203,27.00,56.60
6204,26.90,56.70
6205,27.00,56.60
6206,26.90,56.80
6207,26.90,56.90
6208,26.90,57.10
6209,27.00,57.10
6210,26.90,57.10
6211,26.90,57.40
6212,26.90,57.50
6213,26.90,57.50
6214,26.90,57.50
6215,26.90,57.40
6216,26.90,57.30
6217,26.90,57.30
6218,26.90,57.60
6219,26.90,57.80
6220,26.90,57.80
6221,26.90,57.90
6222,26.90,57.90
6223,26.90,57.90
6224,26.90,57.90
6225,26.90,57.90
6226,26.90,57.80
6227,26.90,57.60
6228,26.90,57.60
6229,26.90,57.60
6230,26.90,57.50
6231,26.90,57.40
6232,27.00,57.60
6233,27.00,57.70
6234,26.90,57.80
6235,26.90,57.80
6236,26.90,57.80
6237,26.90,57.90
6238,27.00,57.90
6239,26.90,57.90
6240,26.90,57.90
6241,27.00,58.00
6242,27.00,58.00
6243,26.90,58.00
6244,26.90,57.90
6245,27.00,58.00
6246,26.90,57.90
6247,27.00,57.60
6248,27.00,57.50
6249,27.00,57.30
6250,26.90,57.20
6251,27.00,57.20
6252,27.00,57.30
6253,27.00,57.60
6254,27.00,57.70
6255,27.00,57.60
6256,27.00,57.50
6257,27.00,57.20
6258,27.00,57.10
6259,27.00,57.00
6260,27.00,56.90
6261,27.00,56.80
6262,27.00,56.80
6263,27.00,56.80
6264,27.00,57.00
6265,26.90,57.00
6266,27.00,56.90
6267,27.00,56.70
6268,27.00,56.80
6269,27.00,57.00
6270,27.00,57.20
6271,27.00,57.20
6272,27.00,57.00
6273,27.00,57.00
6274,27.00,56.90
6275,27.00,56.90
6276,27.00,56.90
6277,27.00,56.90
6278,27.00,56.90
6279,27.00,57.10
6280,27.00,57.30
6281,27.00,57.40
6282,27.00,57.40
6283,27.00,57.50
6284,27.00,57.50
6285,27.00,57.60
6286,27.00,57.60
6287,27.00,57.60
6288,27.00,57.60
6289,27.00,57.60
6290,27.00,57.60
6291,27.00,57.70
6292,27.00,57.70
6293,27.00,57.70
6294,27.00,57.70
6295,27.00,57.60
6296,27.00,57.60
6297,27.00,57.50
6298,27.00,57.60
6299,27.00,57.60
6300,27.00,57.50
6301,27.00,57.60
6302,27.00,57.60
6303,27.00,57.60
6304,27.00,57.60
6305,27.00,57.60
6306,27.00,57.60
6307,27.00,57.70
6308,27.00,57.60
6309,27.00,57.60
6310,27.00,57.60
6311,27.00,57.60
6312,27.00,57.70
6313,27.00,57.60
6314,27.00,57.60
6315,27.00,57.50
6316,27.00,57.40
6317,27.00,57.20
6318,27.00,57.00
6319,27.00,56.90
6320,27.00,56.90
6321,27.00,56.80
6322,27.00,56.90
6323,27.10,57.10
6324,27.00,57.10
6325,27.10,57.20
6326,27.10,57.20
6327,27.10,57.30
6328,27.00,57.30
6329,27.00,57.30
6330,27.10,57.30
6331,27.10,57.20
6332,27.10,57.10
6333,27.10,57.10
6334,27.10,57.10
6335,27.10,56.90
6336,27.10,57.00
6337,27.10,56.90
6338,27.10,57.00
6339,27.10,57.00
6340,27.10,57.00
6341,27.10,57.00
6342,27.10,57.00
6343,27.10,56.80
6344,27.10,56.70
6345,27.10,56.70
6346,27.10,56.70
6347,27.10,56.70
6348,27.10,56.80
6349,27.10,56.80
6350,27.10,56.70
6351,27.10,56.80
6352,27.10,56.90
6353,27.10,56.90
6354,27.10,56.90
6355,27.10,56.90
6356,27.10,57.00
6357,27.10,57.00
6358,27.10,56.70
6359,27.10,56.50
6360,27.10,56.50
6361,27.10,56.70
6362,27.10,56.80
6363,27.10,56.80
6364,27.10,56.90
6365,27.10,56.80
6366,27.10,56.60
6367,27.10,56.30
6368,27.10,56.10
6369,27.10,56.00
6370,27.10,55.90
6371,27.10,55.90
6372,27.10,56.00
6373,27.10,56.00
6374,27.00,56.00
6375,27.10,56.10
6376,27.10,56.10
6377,27.10,56.20
6378,27.10,56.20
6379,27.10,56.10
6380,27.10,56.10
6381,27.10,56.20
6382,27.10,56.30
6383,27.00,56.50
6384,27.00,56.50
6385,27.10,56.20
6386,27.00,56.20
6387,27.10,56.10
6388,27.00,56.00
6389,27.00,56.00
6390,27.00,56.00
6391,27.00,56.10
6392,27.00,56.00
6393,27.00,55.90
6394,27.00,55.90
6395,27.00,55.90
6396,27.00,55.80
6397,27.00,56.00
6398,27.00,56.00
6399,27.00,56.00
6400,27.00,55.90
6401,27.00,55.80
6402,27.00,55.90
6403,27.00,56.00
6404,27.00,56.20
6405,27.00,56.30
6406,27.00,56.30
6407,27.00,56.30
6408,27.00,56.30
6409,27.00,56.40
6410,27.00,56.60
6411,27.00,56.80
6412,27.00,56.90
6413,26.90,57.10
6414,26.90,57.10
6415,27.00,57.10
6416,27.00,57.10
6417,27.00,57.10
6418,27.00,57.10
6419,26.90,56.80
6420,26.90,56.70
6421,26.90,56.60
6422,26.90,56.60
6423,26.90,56.50
6424,26.90,56.50
6425,27.00,56.50
6426,26.90,56.40
6427,27.00,56.40
6428,27.00,56.50
6429,27.00,56.70
6430,27.00,56.90
6431,26.90,57.00
6432,27.00,57.10
6433,27.00,56.90
6434,26.90,56.80
6435,26.90,56.60
6436,26.90,56.60
6437,27.00,56.70
6438,26.90,56.70
6439,27.00,56.70
6440,26.90,56.80
6441,27.00,56.80
6442,27.00,56.80
6443,26.90,56.80
6444,26.90,56.90
6445,27.00,57.00
6446,27.00,57.10
6447,27.00,57.20
6448,27.00,57.20
6449,26.90,57.30
6450,27.00,57.20
6451,27.00,57.30
6452,26.90,57.30
6453,27.00,57.30
6454,27.00,57.30
6455,27.00,57.10
6456,27.00,57.00
6457,27.00,57.00
6458,27.00,57.00
6459,27.00,57.00
6460,27.00,57.10
6461,27.00,57.10
6462,27.00,57.10
6463,27.00,57.10
6464,27.00,56.90
6465,27.00,56.70
6466,27.00,56.50
6467,27.00,56.40
6468,27.00,56.40
6469,27.00,56.40
6470,27.00,56.50
6471,27.00,56.70
6472,27.00,56.70
6473,27.00,56.70
6474,27.00,56.70
6475,27.00,56.60
6476,27.00,56.60
6477,27.00,56.60
6478,27.00,56.60
6479,27.00,56.30
6480,27.00,56.10
6481,27.00,56.00
6482,27.00,56.00
6483,27.00,55.90
6484,27.00,55.90
6485,27.00,55.90
6486,27.00,55.90
6487,27.00,55.90
6488,27.00,56.00
6489,27.00,56.30
6490,27.00,56.50
6491,27.00,56.70
6492,27.00,56.60
6493,27.00,56.80
6494,27.00,56.80
6495,27.00,56.70
6496,27.00,56.50
6497,27.00,56.40
6498,27.00,56.30
6499,27.00,56.30
6500,27.00,56.50
6501,27.00,56.70
6502,27.00,56.90
6503,27.00,57.10
6504,27.00,57.10
6505,27.00,57.10
6506,27.00,57.10
6507,27.00,57.00
6508,27.00,57.00
6509,27.00,57.00
6510,27.00,57.00
6511,27.00,57.00
6512,27.00,56.90
6513,27.00,56.80
6514,27.00,56.50
6515,27.00,56.50
6516,27.00,56.50
6517,27.00,56.40
6518,27.00,56.40
6519,27.00,56.30
6520,27.00,56.30
6521,27.10,56.30
6522,27.00,56.50
6523,27.00,56.70
6524,27.10,56.70
6525,27.00,56.90
6526,27.10,56.90
6527,27.00,56.90
6528,27.00,56.90
6529,27.10,56.90
6530,27.00,56.90
6531,27.10,56.90
6532,27.00,56.70
6533,27.00,56.70
6534,27.00,56.70
6535,27.00,56.70
6536,27.00,56.80
6537,27.00,56.80
6538,27.00,56.70
6539,27.10,56.50
6540,27.00,56.40
6541,27.10,56.20
6542,27.00,56.10
