sequence,temp_c,humidity_pct
1360,30.40,71.70
1361,30.40,71.70
1362,30.50,71.50
1363,30.50,71.40
1364,30.50,71.40
1365,30.50,71.40
1366,30.50,70.90
1367,30.60,70.50
1368,30.60,70.70
1369,30.60,70.90
1370,30.60,70.90
1371,30.70,70.90
1372,30.70,71.00
1373,30.70,70.90
1374,30.70,70.90
1375,30.70,70.80
1376,30.70,70.60
1377,30.70,70.50
1378,30.80,70.40
1379,30.80,70.30
1380,30.80,70.30
1381,30.80,70.30
1382,30.80,70.20
1383,30.80,70.10
1384,30.80,70.10
1385,30.90,70.10
1386,30.90,69.80
1387,30.90,69.60
1388,30.90,69.40
1389,30.90,69.30
1390,30.90,69.40
1391,30.90,69.50
1392,31.00,69.50
1393,31.00,69.40
1394,31.00,69.30
1395,31.00,69.20
1396,31.00,69.10
1397,31.00,69.10
1398,31.00,69.20
1399,31.00,69.50
1400,31.10,69.70
1401,31.10,69.70
1402,31.10,69.60
1403,31.10,69.40
1404,31.10,69.30
1405,31.10,69.40
1406,31.20,69.60
1407,31.20,69.30
1408,31.20,69.20
1409,31.20,69.00
1410,31.30,68.80
1411,31.30,68.80
1412,31.30,68.80
1413,31.30,68.90
1414,31.30,68.80
1415,31.40,68.70
1416,31.40,68.60
1417,31.40,68.50
1418,31.40,68.40
1419,31.40,68.30
1420,31.40,68.40
1421,31.50,68.40
1422,31.50,68.30
1423,31.50,68.40
1424,31.50,68.40
1425,31.50,68.40
1426,31.60,68.40
1427,31.60,68.30
1428,31.60,68.40
1429,31.60,68.30
1430,31.60,68.20
1431,31.70,68.20
1432,31.70,68.10
1433,31.70,68.10
1434,31.70,68.20
1435,31.70,68.10
1436,31.70,68.10
1437,31.80,68.00
1438,31.80,67.80
1439,31.80,67.70
1440,31.90,67.60
1441,31.80,67.40
1442,31.90,67.30
1443,31.90,67.20
1444,32.00,67.20
1445,32.10,66.90
1446,32.20,66.70
1447,32.30,66.50
1448,32.30,66.30
1449,32.40,66.10
1450,32.50,65.90
1451,32.60,65.70
1452,32.60,65.50
1453,32.70,65.50
1454,32.80,65.30
1455,32.80,65.70
1456,32.90,65.60
1457,33.00,65.30
1458,33.00,65.00
1459,33.00,64.80
1460,33.10,64.70
1461,33.20,64.60
1462,33.20,64.30
1463,33.20,64.10
1464,33.20,64.10
1465,33.20,64.00
1466,33.30,64.10
1467,33.30,64.30
1468,33.30,64.30
1469,33.40,64.10
1470,33.40,64.00
1471,33.50,63.90
1472,33.70,63.80
1473,33.70,63.60
1474,33.90,63.60
1475,34.00,63.10
1476,34.10,62.80
1477,34.20,62.70
1478,34.30,62.70
1479,34.50,62.50
1480,34.60,62.30
1481,34.80,61.90
1482,34.90,61.90
1483,35.00,61.50
1484,35.20,61.10
1485,35.30,60.90
1486,35.50,60.60
1487,35.50,60.40
1488,35.60,60.40
1489,35.60,60.00
1490,35.70,59.90
1491,35.80,60.00
1492,35.90,59.80
1493,36.00,59.70
1494,36.00,59.30
1495,36.10,59.10
1496,36.10,58.50
1497,36.20,58.30
1498,36.30,57.90
1499,36.40,57.70
1500,36.50,57.60
1501,36.50,56.90
1502,36.50,56.40
1503,36.60,55.90
1504,36.50,55.90
1505,36.50,56.10
1506,36.50,56.20
1507,36.60,56.60
1508,36.60,56.60
1509,36.50,56.90
1510,36.50,57.40
1511,36.50,57.60
1512,36.50,57.70
1513,36.50,57.80
1514,36.60,57.80
1515,36.50,57.80
1516,36.60,58.20
1517,36.80,58.00
1518,36.90,57.70
1519,36.90,57.50
1520,36.90,57.40
1521,37.00,57.00
1522,37.10,57.00
1523,37.00,56.70
1524,36.90,56.50
1525,37.00,56.30
1526,37.00,56.30
1527,36.70,56.40
1528,36.60,56.80
1529,36.60,56.80
1530,36.50,56.40
1531,36.40,56.30
1532,36.20,56.60
1533,36.10,56.70
1534,36.00,57.10
1535,35.80,57.50
1536,35.70,57.50
1537,35.60,57.70
1538,35.50,57.80
1539,35.40,57.60
1540,35.20,57.90
1541,35.20,58.10
1542,35.20,58.20
1543,35.10,58.30
1544,35.20,58.30
1545,35.10,58.30
1546,35.00,58.60
1547,35.00,58.60
1548,35.00,58.90
1549,34.90,59.10
1550,34.90,59.30
1551,34.80,59.60
1552,34.70,59.90
1553,34.70,60.30
1554,34.60,60.50
1555,34.60,60.80
1556,34.50,61.10
1557,34.50,61.10
1558,34.40,61.30
1559,34.30,61.20
1560,34.30,61.30
1561,34.20,61.40
1562,34.20,61.50
1563,34.10,61.60
1564,34.10,61.90
1565,34.10,61.90
1566,34.10,62.00
1567,34.00,62.10
1568,34.00,62.30
1569,34.00,62.40
1570,33.90,62.50
1571,33.90,62.70
1572,33.90,63.10
1573,33.90,63.20
1574,33.80,63.30
1575,33.80,63.40
1576,33.80,63.50
1577,33.70,63.50
1578,33.70,63.50
1579,33.70,63.60
1580,33.70,63.70
1581,33.60,63.90
1582,33.60,63.90
1583,33.60,64.00
1584,33.50,64.10
1585,33.50,64.10
1586,33.50,64.20
1587,33.40,64.40
1588,33.40,64.00
1589,33.40,64.20
1590,33.30,64.40
1591,33.30,64.50
1592,33.30,64.70
1593,33.30,64.80
1594,33.30,65.00
1595,33.20,65.10
1596,33.20,65.20
1597,33.20,65.30
1598,33.20,65.10
1599,33.10,64.60
1600,33.10,63.80
1601,33.00,63.40
1602,33.00,62.80
1603,33.00,62.20
1604,32.80,53.80
1605,32.70,49.30
1606,32.60,47.50
1607,32.50,46.50
1608,32.40,46.00
1609,32.20,45.90
1610,31.80,46.10
1611,31.40,46.40
1612,31.30,47.00
1613,31.20,47.10
1614,31.10,47.60
1615,31.00,48.00
1616,30.90,47.90
1617,30.80,48.00
1618,30.70,48.00
1619,30.60,48.40
1620,30.50,48.50
1621,30.50,48.60
1622,30.40,49.00
1623,30.30,48.60
1624,30.20,48.40
1625,30.10,48.50
1626,30.10,48.80
1627,30.00,48.40
1628,29.90,48.50
1629,29.80,48.60
1630,29.80,48.90
1631,29.70,49.00
1632,29.70,49.30
1633,29.60,49.50
1634,29.60,49.60
1635,29.60,49.60
1636,29.50,50.30
1637,29.50,50.40
1638,29.50,50.50
1639,29.40,50.70
1640,29.40,50.70
1641,29.40,50.60
1642,29.50,50.50
1643,29.40,50.50
1644,29.40,50.30
1645,29.50,50.20
1646,29.40,50.00
1647,29.40,49.90
1648,29.40,49.80
1649,29.40,49.70
1650,29.40,49.50
1651,29.40,49.50
1652,29.40,49.70
1653,29.40,49.70
1654,29.40,49.80
1655,29.40,49.90
1656,29.40,49.90
1657,29.40,50.10
1658,29.50,50.20
1659,29.40,50.10
1660,29.40,50.00
1661,29.40,49.90
1662,29.40,49.90
1663,29.40,50.20
1664,29.40,50.70
1665,29.50,51.20
1666,29.40,51.60
1667,29.50,51.50
1668,29.50,51.20
1669,29.40,50.80
1670,29.40,50.80
